prime,word_index,kernel_length,full_scalar_identity,full_delta_match,strict_visible_x_power,strict_block_length,has_proper_non_scalar_precursor,has_any_prefix_power_hit,min_proper_prefix_power_hit,min_any_prefix_power_hit,num_proper_prefix_power_hits,num_prefix_power_hits,factor_period_length,source_class,sources,kernel_factor_ids
3,1540,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 4 13 7 11 13 10 16 13 8 2 2 13 21 11 13 10 16 13 4 13 7 20 13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13
3,1541,52,True,False,False,,True,True,29,28,1,3,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 4 13 7 11 13 10 16 13 8 2 2 13 21 11 13 10 16 13 4 13 7 20 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21
3,1542,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 4 13 7 11 13 10 16 13 8 2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11 13
3,1543,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 2 13 21 20 13 10 16 13 8 13 7 11 13 7 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13
3,1544,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 2 13 21 20 13 10 16 13 8 13 7 11 13 10 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 12
3,1545,52,True,False,False,,True,True,31,28,2,4,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 2 13 21 20 13 10 16 13 8 13 7 11 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 13
3,1546,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11 13
3,1547,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13
3,1548,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21
3,1549,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13
3,1550,52,True,False,False,,True,True,16,16,2,4,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 16 2 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7
3,1551,52,True,False,False,,False,True,,52,0,1,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 13 4 13 11 19 21 7 8 13 8 2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 7 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 3 1 1
3,1552,52,True,False,False,,True,True,50,50,1,2,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 13 4 13 11 19 21 7 8 13 8 2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22 13
3,1553,52,True,False,False,,True,True,50,50,1,2,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 13 4 13 11 19 21 7 8 13 8 2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 7 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 17 13
3,1554,52,True,False,False,,True,True,28,28,1,2,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 13 4 13 11 19 21 7 8 13 8 2 2 13 11 22 17 13 10 13 4 13 21 20 13 11 13 8 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22 17 16
3,1555,52,True,False,False,,True,True,32,27,1,3,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 16 2 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7
3,1556,52,True,False,False,,True,True,16,16,2,4,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 16 2 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7
3,1557,52,True,False,False,,True,True,22,22,2,4,52,kernel_db,burau-experiments/src/kernel_db.json,21 21 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 10 2 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7
3,1558,52,True,False,False,,True,True,26,26,3,4,52,kernel_db,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 4 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13
3,1559,52,True,False,False,,True,True,26,26,1,2,52,kernel_db,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 4 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 7
3,1560,52,True,False,False,,True,True,26,26,1,2,52,kernel_db,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 7 4 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13
3,1561,52,True,False,False,,True,True,26,26,1,2,52,kernel_db,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 7 21 7 8 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21
3,1562,52,True,False,False,,True,True,26,26,1,2,52,kernel_db,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 11 13 8 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11 13
3,1563,52,True,False,False,,True,True,26,26,1,2,52,kernel_db,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 11 13 8 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21
3,1564,52,True,False,False,,True,True,26,26,1,2,52,kernel_db,burau-experiments/src/kernel_db.json,22 3 4 16 13 11 13 10 13 8 16 13 21 11 5 19 7 10 13 4 13 11 13 7 10 2 13 11 13 8 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13
3,1565,52,True,False,False,,True,True,2,2,2,4,52,kernel_db,burau-experiments/src/kernel_db.json,22 13 7 7 8 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 13 7 7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2
3,1566,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,22 15 21 10 13 8 13 20 13 11 16 2 2 3 1 4 2 13 11 13 10 13 8 13 11 22 17 2 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8
3,1567,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,22 15 21 10 13 8 13 20 13 11 16 2 2 3 1 4 2 13 11 13 10 13 8 13 11 22 17 2 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 8 16
3,1568,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,22 15 21 10 13 8 13 20 13 11 16 2 2 3 1 4 2 13 11 13 10 13 8 13 11 22 17 2 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 13 4 16
3,1569,52,True,False,False,,True,True,31,28,1,3,52,kernel_db,burau-experiments/src/kernel_db.json,22 15 21 10 13 8 13 20 13 11 16 2 2 3 1 4 2 13 11 13 10 13 8 13 11 22 17 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 2
3,1570,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,22 15 21 10 13 8 13 20 13 11 16 2 2 3 1 4 2 13 11 13 10 13 8 13 11 22 17 2 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10
3,1571,52,True,False,False,,True,True,33,28,1,3,52,kernel_db,burau-experiments/src/kernel_db.json,22 15 21 10 13 8 13 20 13 11 16 2 2 3 1 4 2 13 11 13 10 13 8 13 11 22 17 2 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 10
3,1572,52,True,False,False,,False,True,,28,0,2,52,kernel_db,burau-experiments/src/kernel_db.json,22 15 21 10 13 8 13 20 13 11 16 2 2 3 1 4 2 13 11 13 10 13 8 13 11 22 17 2 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10
3,1573,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 1
3,1574,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 16 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 11 16 16 12
3,1575,53,True,False,False,,True,True,37,37,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1576,53,True,False,False,,True,True,37,37,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1577,53,True,False,False,,True,True,51,51,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 21 4 13 7 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22 13
3,1578,53,True,False,False,,True,True,52,52,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 21 4 13 8 13 10 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22 15
3,1579,53,True,False,False,,True,True,27,27,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13 4 2 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8 13
3,1580,53,True,False,False,,True,True,27,27,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13 4 2 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4 13
3,1581,53,True,False,False,,True,True,27,27,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13 4 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 1
3,1582,53,True,False,False,,True,True,27,27,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13 4 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21
3,1583,53,True,False,False,,True,True,27,27,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13 4 16 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 13
3,1584,53,True,False,False,,True,True,27,27,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13 4 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1585,53,True,False,False,,True,True,27,27,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13 4 16 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 13
3,1586,53,True,False,False,,True,True,27,27,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13 4 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1587,53,True,False,False,,True,True,27,27,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 22 17 13 10 13 4 13 21 20 13 7 21 21 10 13 8 13 20 15 21 7 4 13 21 7 6 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22 13
3,1588,53,True,False,False,,True,True,31,31,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 20 16 12 6 8 13 11 13 21 21 10 13 1 1 4 13 20 13 10 2 13 4 16 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1589,53,True,False,False,,True,True,31,31,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 20 16 12 6 8 13 11 13 21 21 10 13 1 1 4 13 20 13 10 2 13 4 16 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21
3,1590,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 20 16 12 6 8 13 11 13 21 21 10 13 1 1 4 13 20 13 10 2 13 4 16 16 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 20 16 16 3
3,1591,53,True,False,False,,True,True,37,37,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 20 16 12 6 8 13 11 13 21 21 10 13 1 1 4 13 20 13 10 2 13 4 16 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1592,53,True,False,False,,True,True,50,50,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 20 16 12 6 8 13 11 13 21 21 10 13 1 1 4 13 20 13 10 2 13 4 16 16 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4 13
3,1593,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 20 16 12 6 8 13 11 13 21 21 10 13 1 1 4 13 20 13 10 2 13 4 16 16 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 13
3,1594,53,True,False,False,,True,True,37,37,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 20 16 12 6 8 13 11 13 21 21 10 13 1 1 4 13 20 13 10 2 13 4 16 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1595,53,True,False,False,,True,True,50,50,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 20 16 12 6 8 13 11 13 21 21 10 13 1 1 4 13 20 13 10 2 13 4 16 16 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 13
3,1596,53,True,False,False,,True,True,45,45,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 20 16 12 6 8 13 11 13 21 21 10 13 1 1 4 13 20 13 10 2 13 4 16 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 21
3,1597,53,True,False,False,,True,True,50,28,2,4,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 21 10 2 13 4 13 7 11 13 10 16 13 8 2 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 1
3,1598,53,True,False,False,,True,True,36,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 21 10 2 13 4 13 7 11 13 10 16 13 8 2 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 7
3,1599,53,True,False,False,,True,True,36,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 21 10 2 13 4 13 7 11 13 10 16 13 8 2 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 7
3,1600,53,True,False,False,,True,True,33,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 21 10 2 13 4 13 7 11 13 10 16 13 8 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7
3,1601,53,True,False,False,,True,True,33,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 21 10 2 13 4 13 7 11 13 10 16 13 8 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7
3,1602,53,True,False,False,,False,True,,28,0,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 21 10 2 13 4 13 7 11 13 10 16 13 8 13 21 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 7
3,1603,53,True,False,False,,False,True,,28,0,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 21 10 2 13 4 13 7 11 13 10 16 13 8 13 21 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 7
3,1604,53,True,False,False,,False,True,,28,0,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 11 13 10 16 13 4 13 7 20 13 21 21 10 2 13 4 13 7 11 13 10 16 13 8 16 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 20 16 16 2 3
3,1605,53,True,False,False,,True,True,50,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 13 4 13
3,1606,53,True,False,False,,True,True,36,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 7
3,1607,53,True,False,False,,True,True,36,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 2 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 7
3,1608,53,True,False,False,,True,True,31,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 13 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 11 16 2 2 3
3,1609,53,True,False,False,,True,True,31,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 13 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 20 16 2 2 12
3,1610,53,True,False,False,,False,True,,28,0,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 13 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 7
3,1611,53,True,False,False,,True,True,33,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7
3,1612,53,True,False,False,,True,True,33,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7
3,1613,53,True,False,False,,False,True,,28,0,2,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 13 21 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 7
3,1614,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 21 7 6 8 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 7
3,1615,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 21 8 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 11 16 16 2 2
3,1616,53,True,False,False,,True,True,8,8,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 6
3,1617,53,True,False,False,,True,True,8,8,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 1
3,1618,53,True,False,False,,True,True,8,8,3,4,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1619,53,True,False,False,,True,True,8,8,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 16 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 20 16 16 3
3,1620,53,True,False,False,,True,True,8,8,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 16 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 13
3,1621,53,True,False,False,,True,True,8,8,3,4,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1622,53,True,False,False,,True,True,8,8,3,4,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1623,53,True,False,False,,True,True,8,8,3,4,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 16 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 13
3,1624,53,True,False,False,,True,True,8,8,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 11 13 4 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 21
3,1625,53,True,False,False,,True,True,8,8,3,4,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 20 13 7 6 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22 13
3,1626,53,True,False,False,,True,True,8,8,3,4,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1627,53,True,False,False,,True,True,8,8,3,4,53,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21
